Event_ID,Station,Date,Year,JulianDay,HF_Time,Swell_Time,SwellMetric,HF_Count,Swell_Count,Swell_Amp_Z,Swell_Amp_N,HF_Amp_Z,HF_Amp_N,Thresh_HF,Thresh_SwellZ
1,DR03,1/31/2016,2016,31,1/31/16 3:26,1/31/16 3:26,13.0122291,2,25,8.27E-05,3.99E-05,1.28E-06,1.41E-06,5.83E-06,7.65E-05
2,DR03,1/31/2016,2016,31,1/31/16 14:13,1/31/16 14:13,7.05255825,2,25,0.000127985,6.38E-05,7.27E-07,7.89E-07,5.83E-06,7.65E-05
2,DR03,2/1/2016,2016,32,2/1/16 13:32,2/1/16 13:33,3.057526271,2,36,5.06E-05,1.39E-05,6.55E-07,2.78E-07,1.17E-06,6.02E-05
1,DR03,2/3/2016,2016,34,2/3/16 15:07,2/3/16 15:07,5.469876943,1,29,0.000195586,8.92E-05,2.98E-06,3.67E-06,1.06E-05,0.000116303
1,DR03,2/6/2016,2016,37,2/6/16 15:01,2/6/16 15:02,8.187341086,2,34,8.99E-05,5.15E-05,5.02E-07,6.10E-07,7.64E-06,0.000177571
2,DR03,2/13/2016,2016,44,2/13/16 10:27,2/13/16 10:28,5.581200358,2,44,6.05E-05,2.41E-05,1.34E-06,1.69E-06,7.72E-06,7.64E-05
2,DR03,2/15/2016,2016,46,2/15/16 13:45,2/15/16 13:45,4.351338522,4,28,0.000156106,2.32E-05,1.10E-06,8.24E-07,3.86E-06,0.000135097
3,DR03,2/16/2016,2016,47,2/16/16 4:58,2/16/16 4:58,3.498448448,12,28,0.000210068,7.63E-05,2.23E-06,2.60E-06,1.09E-05,0.000171534
6,DR03,2/18/2016,2016,49,2/18/16 5:48,2/18/16 6:10,3.026638415,12,41,5.06E-05,1.76E-05,7.04E-07,8.25E-07,8.01E-06,0.000134095
2,DR03,2/19/2016,2016,50,2/19/16 6:17,2/19/16 6:17,7.183120329,3,36,0.000139458,5.70E-05,1.52E-06,1.71E-06,6.17E-06,0.000146213
1,DR03,3/4/2016,2016,64,3/4/16 16:24,3/4/16 16:24,5.568961704,1,29,0.000203011,0.000111218,2.79E-06,3.52E-06,1.32E-05,0.000121996
7,DR03,3/5/2016,2016,65,3/5/16 18:29,3/5/16 18:38,3.547870784,7,24,1.89E-05,8.07E-06,3.12E-08,3.71E-08,2.68E-07,9.17E-05
1,DR03,3/6/2016,2016,66,3/6/16 14:37,3/6/16 14:38,3.331549118,1,36,2.98E-05,8.43E-06,4.49E-07,4.62E-07,1.88E-06,5.20E-05
9,DR03,3/9/2016,2016,69,3/9/16 16:16,3/9/16 11:19,3.601126759,12,31,6.18E-06,6.49E-06,9.43E-09,1.21E-08,2.10E-07,4.40E-05
1,DR03,3/17/2016,2016,77,3/17/16 13:14,3/17/16 13:15,6.452885151,3,20,3.32E-05,1.49E-05,3.12E-07,3.12E-07,1.64E-06,2.90E-05
5,DR03,3/19/2016,2016,79,3/19/16 4:17,3/19/16 6:55,3.010128491,12,24,7.39E-06,4.09E-06,3.59E-08,4.25E-08,2.51E-07,3.06E-05
9,DR03,3/22/2016,2016,82,3/22/16 18:00,3/22/16 18:01,6.498250771,19,16,7.07E-05,2.18E-05,6.35E-07,7.77E-07,5.64E-06,4.80E-05
10,DR03,3/22/2016,2016,82,3/22/16 19:00,3/22/16 18:01,4.330464594,19,16,9.78E-06,4.45E-06,2.50E-07,1.31E-07,5.64E-06,4.80E-05
11,DR03,3/22/2016,2016,82,3/22/16 19:25,3/22/16 20:36,3.264485255,19,16,1.53E-05,5.90E-06,1.66E-07,1.85E-07,5.64E-06,4.80E-05
1,DR03,3/29/2016,2016,89,3/29/16 13:53,3/29/16 9:55,3.343882702,1,37,1.43E-05,6.45E-06,4.35E-07,6.45E-07,2.23E-06,4.04E-05
1,DR03,4/1/2016,2016,92,4/1/16 0:33,4/1/16 0:33,3.762652626,1,29,1.57E-05,5.15E-06,1.40E-07,1.11E-07,4.85E-07,2.60E-05
1,DR03,4/4/2016,2016,95,4/4/16 4:24,4/4/16 4:24,28.63202052,25,13,0.000152318,4.74E-05,9.73E-07,8.06E-07,5.93E-06,5.74E-05
10,DR03,4/6/2016,2016,97,4/6/16 16:32,4/6/16 16:33,3.602963646,14,22,1.49E-05,3.35E-06,3.18E-07,1.70E-07,1.11E-06,2.76E-05
11,DR03,4/6/2016,2016,97,4/6/16 17:06,4/6/16 17:07,10.56347925,14,22,3.60E-05,1.21E-05,1.95E-07,1.82E-07,1.11E-06,2.76E-05
1,DR03,4/7/2016,2016,98,4/7/16 9:33,4/7/16 9:33,14.54767331,1,9,0.0003005,0.000134792,2.06E-06,2.61E-06,8.95E-06,5.28E-05
29,DR03,4/10/2016,2016,101,4/10/16 22:36,4/10/16 10:53,5.061837135,37,26,4.33E-06,2.07E-06,6.90E-08,8.75E-08,4.71E-07,1.60E-05
2,DR03,4/14/2016,2016,105,4/14/16 4:39,4/14/16 4:02,3.745831975,8,23,2.38E-06,2.38E-06,4.53E-08,4.78E-08,2.05E-07,1.39E-05
1,DR03,4/16/2016,2016,107,4/16/16 8:54,4/16/16 8:55,13.73210851,1,19,3.35E-05,1.41E-05,2.56E-07,2.38E-07,9.64E-07,1.75E-05
9,DR03,4/17/2016,2016,108,4/17/16 19:55,4/17/16 0:51,4.955888024,35,11,3.83E-06,2.01E-06,4.06E-08,4.55E-08,1.78E-07,0.00013062
6,DR03,4/18/2016,2016,109,4/18/16 20:44,4/18/16 20:45,5.498405336,6,23,2.46E-05,5.38E-06,1.74E-07,9.22E-08,7.19E-07,1.72E-05
4,DR03,4/19/2016,2016,110,4/19/16 11:41,4/19/16 11:48,3.187177009,8,25,5.31E-06,2.16E-06,3.06E-08,3.45E-08,4.78E-07,1.76E-05
2,DR03,4/22/2016,2016,113,4/22/16 5:57,4/22/16 6:05,3.18163928,4,22,5.97E-06,2.82E-06,3.11E-08,3.81E-08,3.03E-07,1.74E-05
4,DR03,4/22/2016,2016,113,4/22/16 15:02,4/22/16 14:45,3.326033367,4,22,7.74E-06,3.19E-06,3.25E-08,4.72E-08,3.03E-07,1.74E-05
2,DR03,4/26/2016,2016,117,4/26/16 23:58,4/26/16 23:25,3.591581722,2,28,7.89E-06,2.34E-06,2.47E-08,1.51E-08,1.81E-07,2.03E-05
8,DR03,4/29/2016,2016,120,4/29/16 3:00,4/29/16 3:04,4.592802994,20,23,7.44E-06,3.22E-06,2.92E-08,3.88E-08,7.76E-07,2.58E-05
2,DR03,4/30/2016,2016,121,4/30/16 2:10,4/30/16 2:11,3.155629226,2,28,3.05E-05,1.22E-05,5.85E-07,7.50E-07,3.54E-06,2.57E-05
1,DR03,5/2/2016,2016,123,5/2/16 10:30,5/2/16 10:30,6.375681709,5,16,7.35E-05,2.66E-05,2.48E-06,2.55E-06,1.02E-05,2.72E-05
1,DR03,5/5/2016,2016,126,5/5/16 0:57,5/5/16 2:38,3.650502019,11,26,5.00E-06,2.60E-06,1.94E-08,2.92E-08,2.36E-07,2.32E-05
2,DR03,5/7/2016,2016,128,5/7/16 4:08,5/7/16 4:12,3.192998169,17,24,7.43E-06,4.14E-06,5.89E-08,6.47E-08,2.46E-07,2.09E-05
12,DR03,5/8/2016,2016,129,5/8/16 7:07,5/8/16 12:57,5.463153869,19,28,5.92E-06,4.41E-06,4.22E-08,6.22E-08,3.04E-07,3.53E-05
4,DR03,5/9/2016,2016,130,5/9/16 18:45,5/9/16 8:37,4.157093941,8,31,6.87E-06,2.96E-06,1.57E-08,1.78E-08,1.65E-07,3.17E-05
7,DR03,5/10/2016,2016,131,5/10/16 8:07,5/10/16 7:50,4.904523756,13,31,4.02E-06,2.63E-06,1.23E-07,1.58E-07,9.66E-07,1.67E-05
9,DR03,5/10/2016,2016,131,5/10/16 8:35,5/10/16 7:50,3.822729077,13,31,3.17E-06,1.23E-06,1.56E-07,2.02E-07,9.66E-07,1.67E-05
12,DR03,5/17/2016,2016,138,5/17/16 15:01,5/17/16 15:05,3.510967941,35,25,5.01E-06,2.96E-06,2.62E-08,2.50E-08,1.73E-07,1.87E-05
6,DR03,5/20/2016,2016,141,5/20/16 3:12,5/20/16 3:11,3.246172062,13,23,3.57E-06,2.40E-06,2.04E-08,3.25E-08,2.18E-07,1.59E-05
15,DR03,5/23/2016,2016,144,5/23/16 17:37,5/23/16 16:56,3.636054505,17,28,5.91E-06,2.66E-06,2.36E-08,3.53E-08,2.29E-07,1.60E-05
10,DR03,5/24/2016,2016,145,5/24/16 20:59,5/24/16 21:32,3.187491155,18,31,8.63E-06,4.16E-06,1.79E-08,2.43E-08,2.54E-07,2.56E-05
11,DR03,5/24/2016,2016,145,5/24/16 21:02,5/24/16 21:32,4.244334964,18,31,7.12E-06,4.49E-06,1.42E-08,2.11E-08,2.54E-07,2.56E-05
11,DR03,5/25/2016,2016,146,5/25/16 10:37,5/25/16 10:38,3.835590961,12,30,1.39E-05,4.66E-06,8.61E-08,6.60E-08,3.39E-07,2.67E-05
25,DR03,5/26/2016,2016,147,5/26/16 21:00,5/26/16 17:42,5.329081431,39,27,5.03E-06,3.14E-06,3.47E-08,5.07E-08,2.66E-07,2.10E-05
36,DR03,6/2/2016,2016,154,6/2/16 13:56,6/2/16 14:20,3.057226457,50,28,7.07E-06,3.45E-06,2.39E-08,4.55E-08,2.56E-07,1.65E-05
3,DR03,6/4/2016,2016,156,6/4/16 19:11,6/4/16 19:04,6.681182378,3,23,5.72E-06,3.52E-06,3.11E-08,4.13E-08,4.39E-07,2.16E-05
1,DR03,6/7/2016,2016,159,6/7/16 7:19,6/7/16 7:08,6.696718689,5,29,1.44E-05,7.93E-06,1.81E-08,2.08E-08,2.13E-07,4.24E-05
7,DR03,6/8/2016,2016,160,6/8/16 22:49,6/8/16 22:50,5.921500826,8,22,4.57E-05,2.36E-05,5.93E-07,7.38E-07,3.52E-06,2.59E-05
7,DR03,6/9/2016,2016,161,6/9/16 1:26,6/9/16 3:50,3.556121813,11,28,4.46E-06,1.74E-06,3.94E-08,6.41E-08,1.03E-06,2.72E-05
10,DR03,6/12/2016,2016,164,6/12/16 14:08,6/12/16 13:40,3.858654392,24,24,3.11E-06,2.47E-06,6.11E-08,7.07E-08,2.83E-07,1.66E-05
14,DR03,6/12/2016,2016,164,6/12/16 15:00,6/12/16 14:48,4.49282727,24,24,5.17E-06,2.78E-06,6.47E-08,8.09E-08,2.83E-07,1.66E-05
2,DR03,6/13/2016,2016,165,6/13/16 5:27,6/13/16 6:43,4.899184797,19,28,5.72E-06,3.57E-06,1.04E-07,1.10E-07,3.83E-07,1.94E-05
15,DR03,6/13/2016,2016,165,6/13/16 8:51,6/13/16 6:43,4.110493949,19,28,7.50E-06,4.89E-06,5.95E-08,6.56E-08,3.83E-07,1.94E-05
3,DR03,6/14/2016,2016,166,6/14/16 5:35,6/14/16 2:39,4.44697361,15,23,3.02E-06,2.93E-06,2.79E-08,4.34E-08,9.76E-07,2.30E-05
2,DR03,6/17/2016,2016,169,6/17/16 8:04,6/17/16 8:04,4.003176637,5,20,4.02E-05,6.84E-06,2.91E-07,1.19E-07,1.21E-06,7.66E-05
4,DR03,6/17/2016,2016,169,6/17/16 17:13,6/17/16 17:13,3.891144662,5,20,6.70E-05,2.00E-05,3.18E-07,2.58E-07,1.21E-06,7.66E-05
24,DR03,6/18/2016,2016,170,6/18/16 6:03,6/18/16 5:47,3.953966111,36,30,2.35E-05,1.06E-05,3.31E-08,3.29E-08,3.26E-07,6.71E-05
8,DR03,6/20/2016,2016,172,6/20/16 21:40,6/20/16 19:13,3.185963165,9,26,1.52E-06,2.04E-06,1.39E-08,1.69E-08,1.34E-07,2.11E-05
1,DR03,6/22/2016,2016,174,6/22/16 1:44,6/22/16 1:44,4.665842291,1,26,4.84E-05,1.79E-05,1.08E-06,1.04E-06,4.02E-06,2.46E-05
4,DR03,6/23/2016,2016,175,6/23/16 8:21,6/23/16 8:21,8.873805944,4,18,2.21E-05,7.79E-06,1.51E-07,1.25E-07,6.20E-07,1.70E-05
8,DR03,6/25/2016,2016,177,6/25/16 22:33,6/25/16 22:35,6.358162894,11,20,7.24E-06,4.19E-06,2.26E-08,2.52E-08,2.01E-07,1.46E-05
3,DR03,6/26/2016,2016,178,6/26/16 11:30,6/26/16 11:48,3.441878893,24,20,2.17E-06,2.53E-06,2.70E-08,3.48E-08,5.60E-07,1.72E-05
10,DR03,6/26/2016,2016,178,6/26/16 12:59,6/26/16 12:44,3.504846662,24,20,3.72E-06,3.34E-06,1.07E-08,1.66E-08,5.60E-07,1.72E-05
11,DR03,6/26/2016,2016,178,6/26/16 13:02,6/26/16 12:44,3.459328992,24,20,5.01E-06,2.80E-06,1.76E-08,1.91E-08,5.60E-07,1.72E-05
20,DR03,6/26/2016,2016,178,6/26/16 15:01,6/26/16 14:59,3.55782862,24,20,4.03E-06,2.15E-06,1.15E-08,1.57E-08,5.60E-07,1.72E-05
22,DR03,6/26/2016,2016,178,6/26/16 17:04,6/26/16 16:42,3.22365884,24,20,7.30E-06,4.38E-06,2.38E-08,2.26E-08,5.60E-07,1.72E-05
5,DR03,6/30/2016,2016,182,6/30/16 14:35,6/30/16 13:47,3.696013012,21,23,6.61E-06,3.58E-06,1.68E-08,1.91E-08,4.80E-07,1.65E-05
31,DR03,7/1/2016,2016,183,7/1/16 9:54,7/1/16 10:55,4.576633578,31,21,8.08E-06,3.30E-06,1.52E-08,2.20E-08,3.48E-07,1.64E-05
7,DR03,7/2/2016,2016,184,7/2/16 21:47,7/2/16 17:03,8.756793479,32,23,2.90E-06,1.81E-06,2.39E-08,2.77E-08,1.57E-07,1.31E-05
8,DR03,7/2/2016,2016,184,7/2/16 22:05,7/2/16 17:03,4.323462209,32,23,3.09E-06,1.50E-06,2.50E-08,2.78E-08,1.57E-07,1.31E-05
2,DR03,7/3/2016,2016,185,7/3/16 23:28,7/3/16 23:29,4.668454989,2,21,1.11E-05,4.01E-06,2.02E-07,1.87E-07,8.27E-07,1.25E-05
2,DR03,7/4/2016,2016,186,7/4/16 7:32,7/4/16 14:11,3.935361394,35,26,4.83E-06,1.33E-06,2.02E-08,2.39E-08,2.27E-07,2.68E-05
26,DR03,7/4/2016,2016,186,7/4/16 23:18,7/4/16 22:54,3.914436479,35,26,5.61E-06,4.02E-06,2.99E-08,4.14E-08,2.27E-07,2.68E-05
6,DR03,7/5/2016,2016,187,7/5/16 23:52,7/5/16 23:53,6.464095559,6,25,1.34E-05,4.08E-06,1.09E-07,9.24E-08,4.73E-07,1.79E-05
20,DR03,7/9/2016,2016,191,7/9/16 22:13,7/9/16 9:08,3.692292433,35,33,6.76E-06,3.19E-06,2.05E-08,2.77E-08,1.65E-07,5.29E-05
32,DR03,7/9/2016,2016,191,7/9/16 23:38,7/9/16 9:08,3.684843141,35,33,3.56E-06,1.82E-06,3.72E-08,4.19E-08,1.65E-07,5.29E-05
34,DR03,7/9/2016,2016,191,7/9/16 23:44,7/9/16 9:08,3.41974648,35,33,3.73E-06,2.11E-06,2.92E-08,3.23E-08,1.65E-07,5.29E-05
1,DR03,7/14/2016,2016,196,7/14/16 21:15,7/14/16 21:15,9.365027786,1,13,7.88E-05,4.36E-05,1.09E-06,1.40E-06,5.93E-06,1.53E-05
7,DR03,7/15/2016,2016,197,7/15/16 22:24,7/15/16 22:22,4.887231489,7,27,2.63E-06,2.31E-06,1.65E-08,2.49E-08,1.57E-07,1.60E-05
12,DR03,7/17/2016,2016,199,7/17/16 21:15,7/17/16 21:09,4.534708675,13,27,1.16E-06,1.30E-06,1.37E-08,1.73E-08,2.01E-07,1.89E-05
1,DR03,7/20/2016,2016,202,7/20/16 0:59,7/20/16 0:49,3.079772544,19,24,2.60E-06,9.04E-07,2.11E-08,2.81E-08,1.68E-07,1.26E-05
3,DR03,7/20/2016,2016,202,7/20/16 2:28,7/20/16 1:11,4.358622872,19,24,3.27E-06,2.04E-06,7.37E-09,9.51E-09,1.68E-07,1.26E-05
8,DR03,7/20/2016,2016,202,7/20/16 9:41,7/20/16 9:41,4.112293356,19,24,6.18E-06,3.56E-06,2.81E-08,3.85E-08,1.68E-07,1.26E-05
12,DR03,7/24/2016,2016,206,7/24/16 4:12,7/24/16 2:51,4.088405879,23,26,8.00E-06,3.37E-06,1.23E-08,1.28E-08,2.60E-07,2.19E-05
3,DR03,7/25/2016,2016,207,7/25/16 3:47,7/25/16 3:52,4.556822704,9,28,5.52E-06,2.81E-06,1.86E-08,9.86E-09,1.02E-07,1.58E-05
13,DR03,7/29/2016,2016,211,7/29/16 16:35,7/29/16 16:26,3.412731524,34,30,1.18E-05,4.73E-06,7.33E-08,5.59E-08,1.83E-06,3.26E-05
29,DR03,8/2/2016,2016,215,8/2/16 14:00,8/2/16 13:58,3.752355433,29,27,6.12E-06,3.82E-06,1.13E-08,1.28E-08,2.13E-07,1.85E-05
14,DR03,8/4/2016,2016,217,8/4/16 8:23,8/4/16 8:17,7.007880968,20,20,3.89E-06,1.83E-06,1.78E-08,2.43E-08,3.10E-07,1.54E-05
7,DR03,8/6/2016,2016,219,8/6/16 2:24,8/6/16 2:18,4.186097631,37,23,4.18E-06,2.21E-06,1.27E-08,1.42E-08,2.98E-07,1.33E-05
23,DR03,8/6/2016,2016,219,8/6/16 9:09,8/6/16 8:39,3.166366632,37,23,5.70E-06,3.12E-06,1.67E-08,2.15E-08,2.98E-07,1.33E-05
20,DR03,8/7/2016,2016,220,8/7/16 10:33,8/7/16 11:53,8.482648262,24,21,2.40E-06,1.21E-06,3.21E-08,3.70E-08,5.53E-07,1.12E-05
8,DR03,8/11/2016,2016,224,8/11/16 19:11,8/11/16 19:26,5.512533093,17,27,2.73E-06,9.47E-07,1.25E-08,1.16E-08,3.20E-07,1.38E-05
7,DR03,8/12/2016,2016,225,8/12/16 23:40,8/12/16 2:06,3.244479431,8,15,4.36E-06,2.98E-06,2.90E-08,3.47E-08,3.18E-07,5.24E-05
1,DR03,8/13/2016,2016,226,8/13/16 13:10,8/13/16 13:10,6.360182477,1,19,3.38E-05,1.46E-05,4.95E-07,4.71E-07,2.25E-06,1.26E-05
5,DR03,8/14/2016,2016,227,8/14/16 10:38,8/14/16 10:38,8.483621981,5,23,2.78E-05,4.33E-06,4.41E-07,1.49E-07,7.70E-07,1.34E-05
44,DR03,8/17/2016,2016,230,8/17/16 23:50,8/17/16 23:57,4.209111528,50,28,3.66E-06,1.90E-06,6.00E-08,9.41E-08,3.28E-07,1.29E-05
3,DR03,8/24/2016,2016,237,8/24/16 16:06,8/24/16 15:52,3.594936978,3,21,4.66E-06,1.55E-06,7.29E-08,1.21E-07,4.83E-07,1.16E-05
1,DR03,8/26/2016,2016,239,8/26/16 1:01,8/26/16 1:05,3.225002523,5,21,4.44E-06,2.33E-06,2.81E-08,3.53E-08,2.39E-07,1.20E-05
6,DR03,8/27/2016,2016,240,8/27/16 15:40,8/27/16 15:53,3.266008211,34,24,2.13E-06,1.06E-06,2.88E-08,3.01E-08,3.18E-07,8.48E-06
20,DR03,8/27/2016,2016,240,8/27/16 23:06,8/27/16 19:36,3.238973753,34,24,2.41E-06,1.50E-06,6.76E-08,7.03E-08,3.18E-07,8.48E-06
24,DR03,8/27/2016,2016,240,8/27/16 23:19,8/27/16 19:36,3.134978809,34,24,1.58E-06,1.39E-06,5.31E-08,7.14E-08,3.18E-07,8.48E-06
34,DR03,8/28/2016,2016,241,8/28/16 1:06,8/28/16 4:58,3.425129727,47,22,1.61E-06,1.28E-06,5.14E-08,6.73E-08,2.57E-07,8.97E-06
39,DR03,8/31/2016,2016,244,8/31/16 8:15,8/31/16 8:15,3.711131027,55,31,3.44E-05,1.66E-05,1.60E-08,1.84E-08,1.04E-07,8.93E-05
24,DR03,9/3/2016,2016,247,9/3/16 19:34,9/3/16 19:28,3.774066021,34,25,4.37E-06,2.85E-06,3.58E-08,4.02E-08,2.46E-07,1.08E-05
11,DR03,9/6/2016,2016,250,9/6/16 23:34,9/6/16 23:37,3.318495631,12,25,5.50E-06,3.78E-06,3.13E-08,3.70E-08,3.20E-07,1.33E-05
3,DR03,9/7/2016,2016,251,9/7/16 9:59,9/7/16 6:14,3.148856073,21,28,1.90E-06,9.63E-07,9.32E-08,1.10E-07,3.49E-06,1.52E-05
4,DR03,9/7/2016,2016,251,9/7/16 13:05,9/7/16 16:10,4.338339117,21,28,3.34E-06,1.19E-06,2.64E-07,3.11E-07,3.49E-06,1.52E-05
8,DR03,9/7/2016,2016,251,9/7/16 14:50,9/7/16 16:10,3.288591538,21,28,2.80E-06,1.39E-06,2.01E-07,1.99E-07,3.49E-06,1.52E-05
15,DR03,9/14/2016,2016,258,9/14/16 7:47,9/14/16 8:56,6.182419742,24,22,3.01E-06,1.97E-06,8.66E-09,9.39E-09,2.47E-07,1.31E-05
17,DR03,9/16/2016,2016,260,9/16/16 23:53,9/16/16 16:06,3.76735508,18,29,9.34E-06,3.69E-06,2.00E-08,1.74E-08,8.08E-08,4.20E-05
15,DR03,9/17/2016,2016,261,9/17/16 3:34,9/17/16 3:38,3.126330905,20,25,1.20E-05,4.31E-06,5.16E-08,3.36E-08,4.39E-07,2.69E-05
8,DR03,9/19/2016,2016,263,9/19/16 9:48,9/19/16 9:51,3.919248354,10,22,5.70E-06,2.82E-06,7.52E-09,8.71E-09,1.46E-07,1.23E-05
5,DR03,9/20/2016,2016,264,9/20/16 23:55,9/20/16 23:45,6.603036925,5,26,4.00E-06,1.99E-06,2.15E-08,2.96E-08,1.32E-07,1.72E-05
7,DR03,9/21/2016,2016,265,9/21/16 4:12,9/21/16 4:13,3.314691083,19,25,5.63E-06,2.31E-06,2.76E-08,3.84E-08,1.85E-07,1.60E-05
1,DR03,9/22/2016,2016,266,9/22/16 15:20,9/22/16 15:13,5.48022122,58,21,4.98E-06,2.79E-06,1.98E-08,1.91E-08,1.68E-07,1.10E-05
34,DR03,9/22/2016,2016,266,9/22/16 22:34,9/22/16 21:07,3.630216629,58,21,4.70E-06,1.63E-06,3.39E-08,4.05E-08,1.68E-07,1.10E-05
38,DR03,9/22/2016,2016,266,9/22/16 22:48,9/22/16 21:07,3.052945278,58,21,3.06E-06,2.16E-06,3.23E-08,3.85E-08,1.68E-07,1.10E-05
48,DR03,9/22/2016,2016,266,9/22/16 23:34,9/22/16 21:07,3.186576614,58,21,3.54E-06,2.25E-06,3.21E-08,3.84E-08,1.68E-07,1.10E-05
51,DR03,9/22/2016,2016,266,9/22/16 23:41,9/22/16 21:07,6.028948397,58,21,2.33E-06,1.62E-06,3.15E-08,3.89E-08,1.68E-07,1.10E-05
1,DR03,9/25/2016,2016,269,9/25/16 0:09,9/25/16 0:14,3.633806257,38,21,2.74E-06,1.03E-06,3.01E-08,3.06E-08,6.55E-07,1.04E-05
26,DR03,9/25/2016,2016,269,9/25/16 3:35,9/25/16 0:14,4.573671365,38,21,3.14E-06,8.56E-07,7.16E-08,5.23E-08,6.55E-07,1.04E-05
9,DR03,9/26/2016,2016,270,9/26/16 7:46,9/26/16 8:20,3.129051868,36,18,3.08E-06,2.03E-06,2.23E-08,1.88E-08,3.55E-07,1.34E-05
14,DR03,9/26/2016,2016,270,9/26/16 7:52,9/26/16 8:20,3.966543828,36,18,4.78E-06,3.14E-06,4.23E-08,2.61E-08,3.55E-07,1.34E-05
15,DR03,9/26/2016,2016,270,9/26/16 7:53,9/26/16 8:20,5.217157054,36,18,2.32E-06,2.72E-06,2.26E-08,1.97E-08,3.55E-07,1.34E-05
2,DR03,9/30/2016,2016,274,9/30/16 3:44,9/30/16 3:45,3.913503622,6,22,6.10E-06,3.66E-06,4.06E-08,4.65E-08,3.75E-07,1.36E-05
7,DR03,10/1/2016,2016,275,10/1/16 12:46,10/1/16 15:07,6.27882584,32,32,7.00E-06,3.26E-06,3.63E-08,3.38E-08,1.02E-06,2.43E-05
5,DR03,10/3/2016,2016,277,10/3/16 7:38,10/3/16 8:08,3.392303807,13,25,2.80E-06,1.30E-06,5.52E-09,7.56E-09,1.11E-07,1.37E-05
9,DR03,10/3/2016,2016,277,10/3/16 13:27,10/3/16 11:18,3.188718869,13,25,2.34E-06,1.49E-06,8.40E-09,1.14E-08,1.11E-07,1.37E-05
5,DR03,10/4/2016,2016,278,10/4/16 6:42,10/4/16 6:54,5.675677301,25,22,3.15E-06,1.56E-06,2.17E-08,2.84E-08,7.18E-07,1.08E-05
7,DR03,10/4/2016,2016,278,10/4/16 7:42,10/4/16 7:29,4.501643975,25,22,3.07E-06,8.85E-07,2.72E-08,2.87E-08,7.18E-07,1.08E-05
17,DR03,10/5/2016,2016,279,10/5/16 8:51,10/5/16 8:10,4.832576022,20,26,4.35E-06,1.37E-06,5.04E-08,1.90E-08,5.21E-07,1.11E-05
1,DR03,10/7/2016,2016,281,10/7/16 2:16,10/7/16 2:18,3.417723397,17,29,4.48E-06,1.96E-06,2.49E-08,3.13E-08,3.70E-07,1.33E-05
11,DR03,10/8/2016,2016,282,10/8/16 4:58,10/8/16 8:49,3.251730669,24,29,3.17E-06,1.56E-06,3.13E-08,2.57E-08,5.07E-07,2.05E-05
16,DR03,10/8/2016,2016,282,10/8/16 5:34,10/8/16 8:49,3.653022952,24,29,5.01E-06,3.02E-06,2.83E-08,1.57E-08,5.07E-07,2.05E-05
20,DR03,10/8/2016,2016,282,10/8/16 5:41,10/8/16 8:49,3.177585579,24,29,3.34E-06,2.15E-06,3.37E-08,2.05E-08,5.07E-07,2.05E-05
5,DR03,10/9/2016,2016,283,10/9/16 15:47,10/9/16 10:57,3.630710512,41,28,4.01E-06,2.63E-06,4.92E-08,6.39E-08,3.22E-07,1.87E-05
6,DR03,10/23/2016,2016,297,10/23/16 18:11,10/23/16 16:26,3.317977897,8,26,2.48E-06,2.20E-06,2.73E-08,3.42E-08,2.04E-07,1.24E-05
8,DR03,10/24/2016,2016,298,10/24/16 20:05,10/24/16 21:52,4.594124067,27,21,3.53E-06,2.63E-06,5.14E-08,4.61E-08,2.36E-07,1.19E-05
19,DR03,10/24/2016,2016,298,10/24/16 23:37,10/24/16 21:52,4.069593849,27,21,3.09E-06,9.09E-07,5.90E-08,5.26E-08,2.36E-07,1.19E-05
10,DR03,10/25/2016,2016,299,10/25/16 23:58,10/25/16 23:48,3.438284942,10,24,6.02E-06,2.51E-06,1.58E-08,2.17E-08,3.32E-07,1.30E-05
1,DR03,10/30/2016,2016,304,10/30/16 8:51,10/30/16 8:51,4.493087045,1,23,1.46E-05,7.28E-06,3.19E-07,3.81E-07,1.61E-06,1.55E-05
3,DR03,11/1/2016,2016,306,11/1/16 19:11,11/1/16 18:51,4.447446878,4,23,2.43E-06,1.03E-06,1.96E-08,3.33E-08,4.20E-07,1.28E-05
2,DR03,11/7/2016,2016,312,11/7/16 9:45,11/7/16 9:59,10.87377736,3,23,2.56E-06,3.02E-06,2.90E-08,2.52E-08,3.45E-07,1.09E-05
7,DR03,11/10/2016,2016,315,11/10/16 21:01,11/10/16 20:42,3.376855328,7,29,6.42E-06,3.20E-06,1.43E-08,2.68E-08,1.39E-07,2.09E-05
